,bucket,size,time_kmeans,time_ANNsearch
57,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_357.pkl,14063,0.6145968437194824,4.568967819213867
58,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_358.pkl,15310,1.108252763748169,9.530014514923096
59,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_359.pkl,13783,0.6439113616943359,5.045238971710205
60,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_360.pkl,10138,1.2194037437438965,2.7418181896209717
61,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_361.pkl,11785,1.0159382820129395,3.9265809059143066
62,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_362.pkl,11140,0.5811746120452881,3.0581095218658447
63,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_363.pkl,11467,1.0755155086517334,3.345052719116211
64,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_364.pkl,13495,0.6618924140930176,4.567652225494385
65,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_365.pkl,19874,1.3017618656158447,9.186152696609497
66,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_366.pkl,15481,0.796288013458252,5.786803245544434
67,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_367.pkl,12974,1.2156870365142822,4.325700521469116
68,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_368.pkl,10422,0.6009678840637207,2.9465630054473877
69,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_369.pkl,10068,0.5521013736724854,2.6544408798217773
70,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_370.pkl,8515,0.6744022369384766,2.1031177043914795
71,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_371.pkl,10463,1.0729122161865234,2.9398739337921143
72,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_372.pkl,15708,1.185774326324463,5.980929374694824
73,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_373.pkl,16251,1.0683410167694092,6.436777830123901
74,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_374.pkl,13732,0.9080166816711426,4.638592720031738
75,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_375.pkl,11670,0.967003345489502,3.571782112121582
76,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_376.pkl,9236,0.7130167484283447,2.635857582092285
77,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_377.pkl,9380,0.9217231273651123,2.579366683959961
78,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_378.pkl,11567,1.1663763523101807,3.539426803588867
79,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_379.pkl,18642,0.8884365558624268,7.874723672866821
80,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_380.pkl,16491,0.8134951591491699,7.7538487911224365
81,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_381.pkl,12317,1.1683886051177979,3.950789213180542
82,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_382.pkl,14637,0.8138248920440674,5.311364650726318
83,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_383.pkl,12557,1.1086103916168213,4.143970012664795
84,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_384.pkl,11408,0.9242098331451416,3.207205057144165
85,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_385.pkl,11241,0.5752708911895752,3.4977242946624756
86,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_386.pkl,19889,1.3483545780181885,9.116581916809082
87,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_387.pkl,14182,0.9351239204406738,5.250870704650879
88,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_388.pkl,13647,0.864903450012207,5.040473461151123
89,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_389.pkl,12392,1.115779161453247,4.358195781707764
90,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_390.pkl,13218,0.6142816543579102,4.645241022109985
91,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_391.pkl,13706,1.0807535648345947,5.010950326919556
92,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_392.pkl,16246,0.8128142356872559,6.373360872268677
93,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_393.pkl,18458,1.024364948272705,8.367595911026001
94,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_394.pkl,22681,1.718099594116211,8.324841260910034
95,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_395.pkl,19509,0.884185791015625,8.91752552986145
96,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_396.pkl,12599,0.6980617046356201,3.713003158569336
97,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_397.pkl,12101,1.1016693115234375,4.062041997909546
98,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_398.pkl,20082,1.8093335628509521,7.91682505607605
99,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_399.pkl,11684,0.8173770904541016,3.2958829402923584
100,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_400.pkl,18860,1.344043493270874,7.935100555419922
101,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_401.pkl,17139,1.1302807331085205,7.7007715702056885
102,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_402.pkl,14320,0.6521728038787842,5.4968109130859375
103,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_403.pkl,18178,0.7961115837097168,7.8630530834198
104,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_404.pkl,13852,0.7007322311401367,4.767625331878662
105,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_405.pkl,15916,0.7852582931518555,6.953936338424683
106,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_406.pkl,16665,0.8225469589233398,6.3804614543914795
107,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_407.pkl,17260,0.8875675201416016,7.283377408981323
108,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_408.pkl,25593,1.7213366031646729,9.701937675476074
109,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_409.pkl,17479,0.735997200012207,8.246433019638062
110,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_410.pkl,15997,1.0611732006072998,6.170555830001831
111,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_411.pkl,13724,1.1603262424468994,4.767396688461304
112,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_412.pkl,19546,0.9546160697937012,10.051992177963257
113,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_413.pkl,13812,0.7492678165435791,4.887482404708862
114,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_414.pkl,20895,1.4434762001037598,6.664207220077515
115,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_415.pkl,25161,2.3432886600494385,8.855316400527954
116,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_416.pkl,21650,1.6537446975708008,7.54262113571167
117,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_417.pkl,15380,1.1831164360046387,6.222750425338745
118,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_418.pkl,15985,0.931128978729248,7.008139610290527
119,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_419.pkl,16783,0.7941198348999023,7.550125598907471
120,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_420.pkl,15195,1.2746291160583496,5.84325385093689
121,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_421.pkl,36967,2.878486394882202,27.801422834396362
122,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_422.pkl,23395,2.0638012886047363,8.257948398590088
123,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_423.pkl,21429,1.7823662757873535,7.279742240905762
124,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_424.pkl,18112,1.2249958515167236,8.987294435501099
125,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_425.pkl,23036,1.5401055812835693,8.184092998504639
126,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_426.pkl,21621,1.660480260848999,6.9844865798950195
127,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_427.pkl,15588,0.8109300136566162,6.061230421066284
128,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_428.pkl,24206,1.9083232879638672,9.509521722793579
129,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_429.pkl,21633,1.8401756286621094,6.919184684753418
130,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_430.pkl,22575,1.538313627243042,7.256106615066528
131,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_431.pkl,20743,1.5733115673065186,6.511432409286499
132,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_432.pkl,18519,1.2794859409332275,9.03419303894043
133,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_433.pkl,15693,0.7983496189117432,6.815852165222168
134,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_434.pkl,20480,1.8353443145751953,6.298452138900757
135,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_435.pkl,35517,2.4815523624420166,20.690114974975586
136,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_436.pkl,22775,1.7968924045562744,7.752201080322266
137,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_437.pkl,23713,2.143538475036621,9.180830478668213
138,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_438.pkl,20432,1.4624273777008057,6.680545806884766
139,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_439.pkl,20037,1.5034983158111572,6.536986351013184
140,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_440.pkl,19898,1.3135621547698975,9.92615795135498
141,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_441.pkl,21169,1.432779312133789,7.334092378616333
142,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_442.pkl,21068,1.6802968978881836,7.191436767578125
143,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_443.pkl,21141,1.450188398361206,6.6888427734375
144,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_444.pkl,21625,1.9782371520996094,7.034477710723877
145,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_445.pkl,19558,0.8226869106292725,9.617886543273926
146,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_446.pkl,19157,1.3336780071258545,9.418084859848022
147,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_447.pkl,22095,1.6552088260650635,7.167339324951172
148,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_448.pkl,17343,1.0503790378570557,8.192867279052734
149,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_449.pkl,18792,1.3642067909240723,8.713486194610596
150,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_450.pkl,28216,1.9658451080322266,12.609418869018555
151,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_451.pkl,27836,2.05952787399292,12.651806592941284
152,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_452.pkl,20474,1.9215567111968994,6.8756773471832275
153,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_453.pkl,27538,2.406858444213867,11.497170448303223
154,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_454.pkl,22892,1.9082093238830566,8.03158187866211
155,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_455.pkl,19163,1.0163917541503906,8.906161308288574
156,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_456.pkl,20068,1.6040971279144287,6.5777223110198975
157,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_457.pkl,26722,2.291808605194092,10.088017225265503
158,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_458.pkl,25050,1.928544282913208,9.346895217895508
159,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_459.pkl,21017,2.009120225906372,6.979092121124268
160,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_460.pkl,19534,0.931577205657959,9.745805978775024
161,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_461.pkl,18465,0.8815858364105225,8.923208951950073
162,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_462.pkl,19767,1.3546373844146729,8.976182222366333
163,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_463.pkl,18797,1.0175199508666992,9.006891250610352
164,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_464.pkl,27139,2.4762094020843506,11.602813959121704
165,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_465.pkl,26069,1.9855992794036865,10.736591577529907
166,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_466.pkl,26944,2.286879539489746,11.789460897445679
167,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_467.pkl,25981,2.26088547706604,10.98377537727356
168,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_468.pkl,18184,1.0061123371124268,8.656492710113525
169,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_469.pkl,20822,1.6745173931121826,7.286944389343262
170,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_470.pkl,18971,1.9056620597839355,10.506596803665161
171,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_471.pkl,19979,2.2085938453674316,6.888141870498657
172,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_472.pkl,31778,2.602426052093506,17.570361375808716
173,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_473.pkl,24927,1.731985092163086,9.994081735610962
174,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_474.pkl,23134,2.2919363975524902,9.347960710525513
175,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_475.pkl,23749,2.088135242462158,9.202337265014648
176,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_476.pkl,28246,2.4543490409851074,11.879531145095825
177,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_477.pkl,24853,1.8401894569396973,11.576034545898438
178,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_478.pkl,21853,2.8938024044036865,10.726625204086304
179,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_479.pkl,27896,2.760735034942627,16.337777614593506
180,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_480.pkl,30622,2.7171847820281982,18.590466737747192
181,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_481.pkl,22368,1.9548864364624023,10.264394044876099
182,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_482.pkl,24212,2.2207069396972656,9.25718879699707
183,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_483.pkl,25213,2.707791328430176,19.893812656402588
184,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_484.pkl,18324,1.2727086544036865,9.972280025482178
185,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_485.pkl,21936,2.20513653755188,7.543148994445801
186,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_486.pkl,26159,2.201262950897217,10.083897829055786
187,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_487.pkl,24983,2.158233404159546,9.294179439544678
188,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_488.pkl,31886,2.1620426177978516,30.852859258651733
189,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_489.pkl,20970,2.4826533794403076,7.771476745605469
190,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_490.pkl,23201,2.827737331390381,9.105962991714478
191,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_491.pkl,22578,2.0266385078430176,9.58874249458313
192,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_492.pkl,27649,2.5617027282714844,14.882702589035034
193,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_493.pkl,27663,2.3398218154907227,12.884478092193604
194,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_494.pkl,25582,2.4558541774749756,13.336007595062256
195,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_495.pkl,29753,2.4535839557647705,15.442769289016724
196,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_496.pkl,22176,2.1910600662231445,9.632607698440552
197,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_497.pkl,23521,2.3566837310791016,10.070857763290405
198,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_498.pkl,24253,2.747819423675537,9.39961314201355
199,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_499.pkl,23825,2.2171127796173096,9.576201438903809
200,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_500.pkl,31628,3.205575942993164,15.9130539894104
201,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_501.pkl,28450,1.9088706970214844,13.14453911781311
202,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_502.pkl,23958,2.065880298614502,9.624373435974121
203,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_503.pkl,20189,1.8122429847717285,7.970038652420044
204,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_504.pkl,25678,2.2229158878326416,13.8211989402771
205,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_505.pkl,20287,2.087737798690796,6.894263744354248
206,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_506.pkl,21963,2.132403612136841,8.205278396606445
207,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_507.pkl,33525,3.5326149463653564,19.863397121429443
208,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_508.pkl,31234,2.675018548965454,15.256767988204956
209,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_509.pkl,28557,2.2199227809906006,13.089563369750977
210,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_510.pkl,19638,1.6462914943695068,12.34542989730835
211,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_511.pkl,21533,2.2485315799713135,7.677593231201172
212,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_512.pkl,22949,2.0026423931121826,9.256304740905762
213,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_513.pkl,24475,2.8840622901916504,10.004656553268433
214,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_514.pkl,34026,2.562464952468872,18.57231092453003
215,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_515.pkl,27301,2.9023020267486572,15.068049430847168
216,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_516.pkl,28893,3.17036771774292,16.832997798919678
217,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_517.pkl,22696,2.5073249340057373,9.312804698944092
218,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_518.pkl,23234,1.6537628173828125,9.38167142868042
219,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_519.pkl,20072,1.560518503189087,7.35999608039856
220,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_520.pkl,26898,2.3855786323547363,13.875980377197266
221,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_521.pkl,23628,2.631561756134033,9.781215190887451
222,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_522.pkl,29702,2.596205949783325,14.559594631195068
223,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_523.pkl,37141,2.811422824859619,27.152249813079834
224,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_524.pkl,22310,1.9690773487091064,8.36351203918457
225,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_525.pkl,24519,1.9887936115264893,9.805687427520752
226,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_526.pkl,22158,1.982316493988037,8.275829315185547
227,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_527.pkl,21309,2.252735137939453,7.577053546905518
228,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_528.pkl,26805,2.3930017948150635,12.656964778900146
229,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_529.pkl,26968,2.2182300090789795,11.943655729293823
230,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_530.pkl,26766,2.8015122413635254,12.53303599357605
231,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_531.pkl,22773,2.028836250305176,8.815865755081177
232,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_532.pkl,20696,2.148836851119995,8.05827021598816
233,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_533.pkl,25850,3.0328667163848877,10.78092360496521
234,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_534.pkl,22666,1.8796722888946533,8.780194997787476
235,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/2_535.pkl,24001,2.0453941822052,9.180593729019165
